stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
MAHALAXMI_WR,Mahalaxmi,18.9822737979282,72.8241537111258,0,NULL
LOWER_PAREL_WR,Lower Parel,18.9953187079519,72.830172471783,0,NULL
PRABHADEVI_WR,Prabhadevi,19.0075631386431,72.8361132046624,0,NULL
DADAR_WR,Dadar,19.0195608762157,72.8431374888969,0,NULL
MATUNGA_ROAD_WR,Matunga Road,19.028368597856,72.8469289503764,0,NULL
MAHIM_JUNCTION_HR,Mahim Junction,19.040716517382,72.8469183881933,0,NULL
BANDRA_WR,Bandra,19.0555892333471,72.8403282370921,0,NULL
KHAR_ROAD_WR,Khar Road,19.0698951076843,72.8401277252267,0,NULL
SANTACRUZ_WR,Santacruz,19.0825985273727,72.8417807673674,0,NULL
VILE_PARLE_WR,Vile Parle,19.0997393565481,72.8439996742096,0,NULL
ANDHERI_WR,Andheri,19.1171747947178,72.8465039707666,0,NULL
JOGESHWARI_WR,Jogeshwari,19.1365326519053,72.8489736708461,0,NULL
GOREGAON_WR,Goregaon,19.1648702815213,72.8496282479856,0,NULL
MALAD_WR,Malad,19.1868335617006,72.8489362808279,0,NULL
KANDIVALI_WR,Kandivali,19.2045320761638,72.8520512299794,0,NULL
BORIVALI_WR,Borivali,19.2290634217488,72.8566489030573,0,NULL
DAHISAR_WR,Dahisar,19.2500070403722,72.8592814710169,0,NULL
CSMT_CR,CSMT,18.9402720285738,72.8357059779256,0,NULL
MASJID_BUNDER_CR,Masjid Bunder,18.9520915390942,72.8381997658401,0,NULL
SANDHURST_ROAD_CR,Sandhurst Road,18.9608785429075,72.8395788297954,0,NULL
BYCULLA_CR,Byculla,18.976692518895,72.8327690068053,0,NULL
CHINCHPOKALI_CR,Chinchpokali,18.9870469487976,72.8329013428044,0,NULL
CURREY_ROAD_CR,Currey Road,18.994110482723,72.8329987665172,0,NULL
PAREL_CR,Parel,19.0092440178425,72.8376259004038,0,NULL
DADAR_CR,Dadar,19.0181435365389,72.843633420996,0,NULL
MATUNGA_CR,Matunga,19.0274961050905,72.8502084014804,0,NULL
SION_CR,Sion,19.0477097291027,72.8640037012676,0,NULL
KURLA_CR,Kurla,19.0654774786936,72.8793543303778,0,NULL
VIDYAVIHAR_CR,Vidyavihar,19.0796208736982,72.8975799791421,0,NULL
GHATKOPAR_CR,Ghatkopar,19.0859890642817,72.9084657878744,0,NULL
VIKHROLI_CR,Vikhroli,19.1119177689733,72.9281450869539,0,NULL
KANJUR_MARG_CR,Kanjur Marg,19.128166320162,72.9281511337221,0,NULL
BHANDUP_CR,Bhandup,19.1424351550521,72.9376513107349,0,NULL
NAHUR_CR,Nahur,19.1546251377825,72.946766137471,0,NULL
MULUND_CR,Mulund,19.1718662666882,72.9565534048963,0,NULL
DOCKYARD_ROAD_HR,Dockyard Road,18.9665629111886,72.8443114850277,0,NULL
RAY_ROAD_HR,Ray Road,18.9773683482474,72.8442481797541,0,NULL
COTTON_GREEN_HR,Cotton Green,18.9864939574943,72.8432893293482,0,NULL
SEWRI_HR,Sewri,18.9989313752645,72.854579130035,0,NULL
WADALA_ROAD_HR,Wadala Road,19.016006309249,72.8589424803244,0,NULL
GURU_TEJ_BAHADUR_NAGAR_HR,Guru Tej Bahadur Nagar,19.0380290585816,72.8643611543405,0,NULL
CHUNNA_BHATTI_HR,Chunna Bhatti,19.0517072445659,72.8689456446498,0,NULL
TILAK_NAGAR_HR,Tilak Nagar,19.0657803013233,72.8899762020043,0,NULL
CHEMBUR_HR,Chembur,19.0625976174705,72.9012441362589,0,NULL
GOVANDI_HR,Govandi,19.0550932243739,72.9153943027253,0,NULL
MANKHURD_HR,Mankhurd,19.0481650219614,72.9317241491866,0,NULL
KINGS_CIRCLE_HR,Kings Circle,19.032266486955,72.8571690397359,0,NULL
MIRA_ROAD_WR,Mira Road,19.2797406943242,72.8560972045312,0,NULL
BHAYANDAR_WR,Bhayandar,19.3114392227109,72.8525704477226,0,NULL
NAIGAON_WR,Naigaon,19.3513074099099,72.8462832948645,0,NULL
VASAI_ROAD_WR,Vasai Road,19.3823802721053,72.8321461041926,0,NULL
NALLASOPARA_WR,Nallasopara,19.4176755166077,72.8189145644195,0,NULL
VIRAR_WR,Virar,19.4549995182516,72.8119284863236,0,NULL
VASHI_HR,Vashi,19.0631172207064,72.9988965632495,0,NULL
SANPADA_HR,Sanpada,19.0661147788721,73.0093493142319,0,NULL
JUINAGAR_HR,Juinagar,19.0556163409323,73.0183903439259,0,NULL
NERUL_HR,Nerul,19.0334707818177,73.0182107815982,0,NULL
SEAWOODS_HR,Seawoods,19.0219438755159,73.0191424206458,0,NULL
CBD_BELAPUR_HR,CBD Belapur,19.0190456436135,73.0390873339028,0,NULL
KHARGHAR_HR,Kharghar,19.0261194215454,73.0593969394587,0,NULL
MANSAROVAR_HR,Mansarovar,19.0166539817185,73.0804701854415,0,NULL
KHANDESHWAR_HR,Khandeshwar,19.0074679867507,73.0947598188553,0,NULL
PANVEL_HR,Panvel,18.9905700254378,73.1213414488358,0,NULL
TURBHE_HR,Turbhe,19.0760002886039,73.0177166307423,0,NULL
KOPAR_KHARINE_HR,Kopar Kharine,19.1032160096145,73.011342315056,0,NULL
GHANSOLI_HR,Ghansoli,19.1164805906164,73.0068894698697,0,NULL
RABALE_HR,Rabale,19.1370192081831,73.0027166938337,0,NULL
AIROLI_HR,Airoli,19.1585309448508,72.9993795687864,0,NULL
THANE_CR,Thane,19.1861152574207,72.9759337290526,0,NULL
KALWA_CR,Kalwa,19.1969032812792,72.9986747366214,0,NULL
MUMBRA_CR,Mumbra,19.1902742542868,73.0231397296511,0,NULL
DIVA_CR,Diva,19.1889502669907,73.0429514521207,0,NULL
LOWER_KOPAR_CR,Lower Kopar,19.2106220863616,73.0769788440469,0,NULL
DOMBIVILI_CR,Dombivili,19.218286062568,73.0868430181902,0,NULL
THAKURLI_CR,Thakurli,19.2260018478666,73.0979322946715,0,NULL
KALYAN_CR,Kalyan,19.2351909402425,73.1299711282289,0,NULL
VITHALWADI_CR,Vithalwadi,19.2282722390585,73.1492569841108,0,NULL
ULHAS_NAGAR_CR,Ulhas Nagar,19.21808971954,73.1631032188065,0,NULL
AMBERNATH_CR,Ambernath,19.2101305480555,73.1844317400222,0,NULL
BADLAPUR_CR,Badlapur,19.1668331363957,73.2388025511903,0,NULL
VANGANI_CR,Vangani,19.094393395304,73.3007405284918,0,NULL
SHELU_CR,Shelu,19.0634147978046,73.3178011533358,0,NULL
NERAL_CR,Neral,19.0268065536976,73.3185595294996,0,NULL
BHIVPURI_ROAD_CR,Bhivpuri Road,18.9700072031662,73.3314774682455,0,NULL
KARJAT_CR,Karjat,18.9088351428397,73.3206443228044,0,NULL
PALASDHARI_CR,Palasdhari,18.8842927108596,73.3208308318587,0,NULL
KELAVALI_CR,Kelavali,18.8456945832501,73.3187810452539,0,NULL
DOLAVALI_CR,Dolavali,18.8342636565215,73.3200621813635,0,NULL
LOWJEE_CR,Lowjee,18.8086214214537,73.3354354701634,0,NULL
KHOPOLI_CR,Khopoli,18.7896170591886,73.3448726092399,0,NULL
SHAHAD_CR,Shahad,19.2443452121886,73.1583231567416,0,NULL
AMBIVILI_CR,Ambivili,19.267809303216,73.1717128739798,0,NULL
TITWALA_CR,Titwala,19.296877134864,73.203247161913,0,NULL
KHADAWALI_CR,Khadawali,19.3568495922065,73.2189216499799,0,NULL
VASIND_CR,Vasind,19.4068464515156,73.2676652674631,0,NULL
RAM_MANDIR_WR,Ram Mandir,19.1516968179908,72.8501779534613,0,NULL
VAITARNA_WR,Vaitarna,19.5194475908323,72.8502717197307,0,NULL
SAGAR_SANGAM_HR,Sagar Sangam,19.0102840709078,73.0247906779553,0,NULL
TARGHAR_HR,Targhar,18.9904507628536,73.0347210107422,0,NULL
BAMANDONGRI_HR,Bamandongri,18.974619535869,73.0240407796519,0,NULL
KHARKOPAR_HR,Kharkopar,18.9596615707448,73.0140802808399,0,NULL

"ELECTRIC_HOUSE,_COLABA_DEPOT_BUS","ELECTRIC HOUSE, COLABA DEPOT",18.920099,72.830029,0,NULL
"COLABA_BUS_STATION,_POST_OFFICE_BUS","COLABA BUS STATION, POST OFFICE",18.911184,72.820905,0,NULL
DHOBI_GHAT_NAVY_NAGAR_BUS,DHOBI GHAT (NAVY NAGAR),18.906977,72.812432,0,NULL
DR_SHYAMAPRASAD_MUKHERJEE_CHOWKMUSEUM_BUS,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),18.926071,72.831553,0,NULL
DR_SHYAMAPRASAD_MUKHERJEE_CHOWKMUSEUM_BUS,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),18.926225,72.831582,0,NULL
DR_SHYAMAPRASAD_MUKHERJEE_CHOWKMUSEUM_BUS,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),18.925783,72.83290100000001,0,NULL
DR_SHYAMAPRASAD_MUKHERJEE_CHOWKMUSEUM_BUS,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),18.924066,72.832048,0,NULL
FOREIGN_POST_OFFICE_BUS,FOREIGN POST OFFICE,18.935157,72.840318,0,NULL
FOREIGN_POST_OFFICE_BUS,FOREIGN POST OFFICE,18.935012,72.840309,0,NULL
GTHOSPITAL_BUS,G.T.HOSPITAL,18.946082,72.831718,0,NULL
CHHATRAPATI_SHIVAJI_MAHARAJ_TERMINUS_GPO_BUS,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS (GPO),18.938434,72.83660399999999,0,NULL
HUTATMA_CHOWK_BUS,HUTATMA CHOWK,18.933019,72.831785,0,NULL
HUTATMA_CHOWK_BUS,HUTATMA CHOWK,18.931275,72.83135,0,NULL
BALLARD_PIER_BUS,BALLARD PIER,18.937162,72.84036500000001,0,NULL
JOHAR_CHOWK_BHENDI_BAZAAR_BUS,JOHAR CHOWK (BHENDI BAZAAR),18.958243,72.832421,0,NULL
JOHAR_CHOWK_BHENDI_BAZAAR_BUS,JOHAR CHOWK (BHENDI BAZAAR),18.959001,72.831613,0,NULL
JOHAR_CHOWK_BHENDI_BAZAAR_BUS,JOHAR CHOWK (BHENDI BAZAAR),18.95957,72.831869,0,NULL
JOHAR_CHOWK_BHENDI_BAZAAR_BUS,JOHAR CHOWK (BHENDI BAZAAR),18.959507,72.831869,0,NULL
KHADI_BHANDAR_BUS,KHADI BHANDAR,18.937637,72.834326,0,NULL
MAHATMA_PHULE_MARKET_CRAWFORD_MARKET_BUS,MAHATMA PHULE MARKET (CRAWFORD MARKET),18.947169,72.835392,0,NULL
MAHATMA_PHULE_MARKET_CRAWFORD_MARKET_BUS,MAHATMA PHULE MARKET (CRAWFORD MARKET),18.945415,72.833997,0,NULL
RAILWAY_CROSSING_MANDVI_BUS,RAILWAY CROSSING (MANDVI),18.95911,72.84616,0,NULL
"MANDVI_POST_OFFICE,_MINARA_MASJID_BUS","MANDVI POST OFFICE, MINARA MASJID",18.955732,72.83287900000001,0,NULL
HUTATMA_CHOWK_BUS,HUTATMA CHOWK,18.930796,72.83136,0,NULL
HUTATMA_CHOWK_BUS,HUTATMA CHOWK,18.929703,72.83138,0,NULL
OLD_CUSTOM_HOUSE_BUS,OLD CUSTOM HOUSE,18.929787,72.834873,0,NULL
PILOT_BUNDER_BUS,PILOT BUNDER,18.90473,72.815832,0,NULL
RESERVE_BANK_OF_INDIA_FORT_BUS,RESERVE BANK OF INDIA (FORT),18.932651,72.836219,0,NULL
"SASOON_DOCK,_COLABA_FIRE_STATION_BUS","SASOON DOCK, COLABA FIRE STATION",18.91594,72.82623599999999,0,NULL
HORNIMAN_CIRCLE_BUS,HORNIMAN CIRCLE,18.93153,72.834131,0,NULL
STRAND_CINEMA_BUS,STRAND CINEMA,18.916844,72.827089,0,NULL
SWADESHI_MARKET_BUS,SWADESHI MARKET,18.949251,72.828886,0,NULL
SWAMI_DAYANAND_SARASWATI_CHOWK_FORT_BUS,SWAMI DAYANAND SARASWATI CHOWK (FORT),18.937043,72.836966,0,NULL
SWAMI_DAYANAND_SARASWATI_CHOWK_FORT_BUS,SWAMI DAYANAND SARASWATI CHOWK (FORT),18.935905,72.83737499999999,0,NULL
TADWADI_MAZGAON_BUS,TADWADI (MAZGAON),18.964454,72.839319,0,NULL
MALLET_BUNDER_BUS,MALLET BUNDER,18.958045,72.847281,0,NULL
MALLET_BUNDER_BUS,MALLET BUNDER,18.957963,72.847347,0,NULL
VASUDEO_BALWANT_PHADKE_CHOWK_DHOBI_TALAO_BUS,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),18.944997,72.830371,0,NULL
VASUDEO_BALWANT_PHADKE_CHOWK_DHOBI_TALAO_BUS,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),18.943055,72.830125,0,NULL
SWAMI_DAYANAND_SARASWATI_CHOWK_FORT_BUS,SWAMI DAYANAND SARASWATI CHOWK (FORT),18.934297,72.838069,0,NULL
VIJAY_VALLABH_CHOWK_PYDHONIE_BUS,VIJAY VALLABH CHOWK (PYDHONIE),18.954882,72.83212,0,NULL
VIJAY_VALLABH_CHOWK_PYDHONIE_BUS,VIJAY VALLABH CHOWK (PYDHONIE),18.954945,72.832167,0,NULL
ZAKERIA_MASJID_BUS,ZAKERIA MASJID,18.952462,72.834239,0,NULL
RCCHURCH_COLABA_BUS,R.C.CHURCH (COLABA),18.900103,72.813918,0,NULL
MTPARK_BUS,M.T.PARK,18.907473,72.81173800000001,0,NULL
FIRE_BRIGADE_BUS,FIRE BRIGADE,18.947317,72.840253,0,NULL
ZAKERIA_MASJID_BUS,ZAKERIA MASJID,18.954105,72.83291800000001,0,NULL
CHINCH_BUNDER_BUS,CHINCH BUNDER,18.958283,72.838517,0,NULL
MAZGAON_DOCK_BUS,MAZGAON DOCK,18.96576,72.846706,0,NULL
KHADI_BHANDAR_BUS,KHADI BHANDAR,18.93723,72.834155,0,NULL
CHHATRAPATI_SHIVAJI_MAHARAJ_TERMINUS_BUS,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS,18.938468,72.83469599999999,0,NULL
INS_ASHWINI_HOSPITAL_BUS,INS ASHWINI HOSPITAL,18.901522,72.814677,0,NULL
BALLARD_PIER_BUS,BALLARD PIER,18.937189,72.84027,0,NULL
CHHATRAPATI_SHIVAJI_MAHARAJ_TERMINUSCSMT_BUS,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),18.939165,72.83535000000001,0,NULL
CHHATRAPATI_SHIVAJI_MAHARAJ_TERMINUSCSMT_BUS,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),18.939083,72.835521,0,NULL
BHULESHWAR_BUS,BHULESHWAR,18.952803,72.830032,0,NULL
BHULESHWAR_BUS,BHULESHWAR,18.95208,72.829663,0,NULL
CARNAC_BUNDER_BUS,CARNAC BUNDER,18.949946,72.84091600000001,0,NULL
CENTRAL_RAILWAY_GOODS_BUS,CENTRAL RAILWAY GOODS,18.960617,72.84356699999999,0,NULL
CHAKALA_MARKET_BUS,CHAKALA MARKET,18.950222,72.834506,0,NULL
CHHATRAPATI_SHIVAJI_MAHARAJ_TERMINUSCSMT_BUS,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),18.941143,72.834789,0,NULL
CHHATRAPATI_SHIVAJI_MAHARAJ_TERMINUSCSMT_BUS,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),18.940762,72.83322200000001,0,NULL
CHHATRAPATI_SHIVAJI_MAHARAJ_TERMINUSCSMT_BUS,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),18.939064,72.833432,0,NULL
COLABA_BUS_STATION_BUS,COLABA BUS STATION,18.912649,72.82319099999999,0,NULL
VIJAY_VALLABH_CHOWK_BUS,VIJAY VALLABH CHOWK,18.954448,72.83194899999999,0,NULL
KENDRIYA_VIDYALAYA_3_COLABA_BUS,KENDRIYA VIDYALAYA 3 (COLABA),18.895411,72.810354,0,NULL
ANJEERWADI_BUS,ANJEERWADI,18.973543,72.840243,0,NULL
BEST_COLONY_WADALA_BUS,BEST COLONY (WADALA),19.012688,72.853807,0,NULL
BEST_COLONY_BHOIWADA_BUS,BEST COLONY (BHOIWADA),19.005448,72.848018,0,NULL
BHARATMATA_CINEMA_BUS,BHARATMATA CINEMA,18.995151,72.837749,0,NULL
BUSA_UDHYOG_BHAVAN_BUS,BUSA UDHYOG BHAVAN,18.999677,72.850786,0,NULL
BYCULLA_STATION_E_BUS,BYCULLA STATION (E),18.974469,72.833747,0,NULL
BYCULLA_STATION_E_BUS,BYCULLA STATION (E),18.976149,72.83345199999999,0,NULL
"BYCULLA_STATION_EAST,_GLORIA_CHURCH_BUS","BYCULLA STATION (EAST), GLORIA CHURCH",18.97559,72.83466799999999,0,NULL
KHODADAD_CIRCLE_DADAR_TT_BUS,KHODADAD CIRCLE (DADAR TT),19.015113,72.84559900000001,0,NULL
KHODADAD_CIRCLE_DADAR_TT_BUS,KHODADAD CIRCLE (DADAR TT),19.018602,72.84819899999999,0,NULL
KHODADAD_CIRCLE_DADAR_TT_BUS,KHODADAD CIRCLE (DADAR TT),19.019722,72.84904400000001,0,NULL
RUIA_COLLEGE_MATUNGA-E_BUS,RUIA COLLEGE (MATUNGA-E),19.021295,72.850724,0,NULL
RUIA_COLLEGE_MATUNGA-E_BUS,RUIA COLLEGE (MATUNGA-E),19.022379,72.850533,0,NULL
RUIA_COLLEGE_MATUNGA-E_BUS,RUIA COLLEGE (MATUNGA-E),19.022533,72.850286,0,NULL
SHANTARAM_PUJARE_CHOWK_KALA_CHOWKY_BUS,SHANTARAM PUJARE CHOWK (KALA CHOWKY),18.988375,72.836595,0,NULL
SAHAKAR_NAGAR_WADALA-W_BUS,SAHAKAR NAGAR (WADALA-W),19.012108,72.851139,0,NULL
SEWREE_NAKA_BUS,SEWREE NAKA,18.9987,72.849998,0,NULL
"SEWREE_POLICE_STATION,_DARUKHANA_BUS","SEWREE POLICE STATION, DARUKHANA",18.97962,72.849052,0,NULL
SHARDA_CINEMA_BUS,SHARDA CINEMA,19.014309,72.84612199999999,0,NULL
SHARDA_CINEMA_BUS,SHARDA CINEMA,19.014074,72.84645500000001,0,NULL
SHARDA_CINEMA_BUS,SHARDA CINEMA,19.014101,72.846379,0,NULL
SHINDEWADI_DADAR-E_BUS,SHINDEWADI (DADAR-E),19.011669,72.843236,0,NULL
SPRING_MILL_BUS,SPRING MILL,19.010073,72.848119,0,NULL
SPRING_MILL_BUS,SPRING MILL,19.011221,72.848613,0,NULL
TBHOSPITAL_KIDWAI_NAGAR_BUS,T.B.HOSPITAL (KIDWAI NAGAR),19.005043,72.851799,0,NULL
TATA_HOSPITAL_BHOIWADA_BUS,TATA HOSPITAL (BHOIWADA),19.004333,72.84291899999999,0,NULL
TATA_HOSPITAL_BHOIWADA_BUS,TATA HOSPITAL (BHOIWADA),19.004216,72.842748,0,NULL
"VITTHAL_MANDIR,_WADALA_MARKET_BUS","VITTHAL MANDIR, WADALA MARKET",19.016454,72.852484,0,NULL
WADALA_CHURCH_BUS,WADALA CHURCH,19.018389,72.85528499999999,0,NULL
WADALA_CHURCH_BUS,WADALA CHURCH,19.019103,72.85597799999999,0,NULL
WADALA_BUS_DEPOT_BUS,WADALA BUS DEPOT,19.014738,72.852695,0,NULL
WADALA_CHURCH_BUS,WADALA CHURCH,19.01848,72.856425,0,NULL
WADIA_MATERNITY_HOSPITAL_BUS,WADIA MATERNITY HOSPITAL,19.002852,72.842682,0,NULL
DADAR_STATION_E_BUS,DADAR STATION (E),19.017506,72.844116,0,NULL
INDIRA_NAGAR_SEWREE_BUS,INDIRA NAGAR (SEWREE),18.992749,72.85457,0,NULL
COAL_BUNDER_BUS,COAL BUNDER,18.98332,72.85827999999999,0,NULL
CANTEEN_STORES_BUS,CANTEEN STORES,18.981619,72.853685,0,NULL
ICI_SEWREE_BUS,I.C.I. (SEWREE),18.980877,72.85145300000001,0,NULL
JIJAMATA_MUNICIPAL_SCHOOLBYCULLA-E_BUS,JIJAMATA MUNICIPAL SCHOOL(BYCULLA-E),18.980264,72.840182,0,NULL
NEW_HIND_MILL_MHADA_COLONY_BUS,NEW HIND MILL MHADA COLONY,18.983779,72.841015,0,NULL
BYCULLA_STATION_E_BUS,BYCULLA STATION (E),18.977604,72.833698,0,NULL
BHARATMATA_CINEMA_BUS,BHARATMATA CINEMA,18.994799,72.83843299999999,0,NULL
WADALA_STATION_W_BUS,WADALA STATION (W),19.016973,72.858886,0,NULL
WADALA_STATION_W_BUS,WADALA STATION (W),19.0185,72.860167,0,NULL
"INDIRA_NAGAR,_FROSBERRY_ROAD_BUS","INDIRA NAGAR, FROSBERRY ROAD",18.986587,72.851905,0,NULL
SEWREE_KOLIWADA_SCHOOL_BUS,SEWREE KOLIWADA SCHOOL,18.999902,72.856382,0,NULL
AHANSARI_CHOWK_NAGPADA_BUS,A.H.ANSARI CHOWK (NAGPADA),18.970602,72.832696,0,NULL
AHANSARI_CHOWK_NAGPADA_BUS,A.H.ANSARI CHOWK (NAGPADA),18.970268,72.832716,0,NULL
AGRIPADA_POLICE_STATION_BUS,AGRIPADA POLICE STATION,18.977416,72.82403100000001,0,NULL
AIR_CONDITION_MARKET_BUS,AIR CONDITION MARKET,18.973515,72.814386,0,NULL
ALANKAR_CINEMA_BUS,ALANKAR CINEMA,18.957579,72.826981,0,NULL
